,method,test
4133,"    public MethodKey(final String aMethod, final Object[] args) {
        // !! keep this in sync with the other ctor (hash code) !!
        this.method = aMethod;
        int hash = this.method.hashCode();
        final int size;
        // CSOFF: InnerAssignment
        if (args != null && (size = args.length) > 0) {
            this.params = new Class<?>[size];
            for (int p = 0; p < size; ++p) {
                final Object arg = args[p];
                // null arguments use void as Void.class as marker
                final Class<?> parm = arg == null ? Void.class : arg.getClass();
                hash = (HASH * hash) + parm.hashCode();
                this.params[p] = parm;
            }
        } else {
            this.params = NOARGS;
        }
        this.hashCode = hash;
    }","  public void test12()  throws Throwable  {
      Object[] objectArray0 = new Object[3];
      MethodKey methodKey0 = null;
      try {
        methodKey0 = new MethodKey((String) null, objectArray0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.MethodKey"", e);
      }
  }"
4134,"    public MethodKey(final String aMethod, final Object[] args) {
        // !! keep this in sync with the other ctor (hash code) !!
        this.method = aMethod;
        int hash = this.method.hashCode();
        final int size;
        // CSOFF: InnerAssignment
        if (args != null && (size = args.length) > 0) {
            this.params = new Class<?>[size];
            for (int p = 0; p < size; ++p) {
                final Object arg = args[p];
                // null arguments use void as Void.class as marker
                final Class<?> parm = arg == null ? Void.class : arg.getClass();
                hash = (HASH * hash) + parm.hashCode();
                this.params[p] = parm;
            }
        } else {
            this.params = NOARGS;
        }
        this.hashCode = hash;
    }","  public void test13()  throws Throwable  {
      Class<Short>[] classArray0 = (Class<Short>[]) Array.newInstance(Class.class, 8);
      MethodKey methodKey0 = null;
      try {
        methodKey0 = new MethodKey((String) null, (Class<?>[]) classArray0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.MethodKey"", e);
      }
  }"
4135,"    public static boolean isStrictInvocationConvertible(final Class<?> formal,
                                                        final Class<?> actual,
                                                        final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, true, possibleVarArg);
    }","  public void test14()  throws Throwable  {
      Class<Double> class0 = Double.class;
      Class<Integer> class1 = Integer.TYPE;
      boolean boolean0 = MethodKey.isStrictInvocationConvertible(class0, class1, true);
}"
4136,"    public static boolean isStrictInvocationConvertible(final Class<?> formal,
                                                        final Class<?> actual,
                                                        final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, true, possibleVarArg);
    }","  public void test15()  throws Throwable  {
      Class<Character> class0 = Character.class;
      Class<Character> class1 = Character.TYPE;
      boolean boolean0 = MethodKey.isStrictInvocationConvertible(class1, class0, false);
}"
4137,"    public static boolean isInvocationConvertible(final Class<?> formal,
                                                  final Class<?> actual,
                                                  final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, false, possibleVarArg);
    }","  public void test16()  throws Throwable  {
      Class<Character> class0 = Character.class;
      Class<Character> class1 = Character.TYPE;
      boolean boolean0 = MethodKey.isInvocationConvertible(class1, class0, false);
}"
4138,"    public static boolean isInvocationConvertible(final Class<?> formal,
                                                  final Class<?> actual,
                                                  final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, false, possibleVarArg);
    }","  public void test17()  throws Throwable  {
      Class<Object> class0 = Object.class;
      Class<Double> class1 = Double.TYPE;
      boolean boolean0 = MethodKey.isInvocationConvertible(class0, class1, true);
}"
4139,"    public static boolean isStrictInvocationConvertible(final Class<?> formal,
                                                        final Class<?> actual,
                                                        final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, true, possibleVarArg);
    }","  public void test18()  throws Throwable  {
      Class<Double> class0 = Double.class;
      boolean boolean0 = MethodKey.isStrictInvocationConvertible(class0, class0, false);
}"
4140,"    public static boolean isStrictInvocationConvertible(final Class<?> formal,
                                                        final Class<?> actual,
                                                        final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, true, possibleVarArg);
    }","  public void test19()  throws Throwable  {
      Class<Integer> class0 = Integer.TYPE;
      boolean boolean0 = MethodKey.isStrictInvocationConvertible(class0, (Class<?>) null, false);
}"
4141,"    public static boolean isStrictInvocationConvertible(final Class<?> formal,
                                                        final Class<?> actual,
                                                        final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, true, possibleVarArg);
    }","  public void test20()  throws Throwable  {
      Class<Annotation> class0 = Annotation.class;
      boolean boolean0 = MethodKey.isStrictInvocationConvertible(class0, (Class<?>) null, false);
}"
4142,"    public MethodKey(final String aMethod, final Object[] args) {
        // !! keep this in sync with the other ctor (hash code) !!
        this.method = aMethod;
        int hash = this.method.hashCode();
        final int size;
        // CSOFF: InnerAssignment
        if (args != null && (size = args.length) > 0) {
            this.params = new Class<?>[size];
            for (int p = 0; p < size; ++p) {
                final Object arg = args[p];
                // null arguments use void as Void.class as marker
                final Class<?> parm = arg == null ? Void.class : arg.getClass();
                hash = (HASH * hash) + parm.hashCode();
                this.params[p] = parm;
            }
        } else {
            this.params = NOARGS;
        }
        this.hashCode = hash;
    }","  public void test21()  throws Throwable  {
      Class<Character>[] classArray0 = (Class<Character>[]) Array.newInstance(Class.class, 9);
      Class<Character> class0 = Character.TYPE;
      classArray0[4] = class0;
      MethodKey methodKey0 = new MethodKey(""org.apache.commons.jexl3.internal.introspection.MethodKey$Parameters"", (Class<?>[]) classArray0);
  }"
4143,"    public static boolean isVarArgs(final Method method) {
        if (method == null) {
            return false;
        }
        if (method.isVarArgs()) {
            return true;
        }
        // before climbing up the hierarchy, verify that the last parameter is an array
        final Class<?>[] ptypes = method.getParameterTypes();
        if (ptypes.length == 0 || ptypes[ptypes.length - 1].getComponentType() == null) {
            return false;
        }
        final String mname = method.getName();
        // if this is an override, was it actually declared as varargs?
        Class<?> clazz = method.getDeclaringClass();
        do {
            try {
                final Method m = clazz.getMethod(mname, ptypes);
                if (m.isVarArgs()) {
                    return true;
                }
            } catch (final NoSuchMethodException xignore) {
                // this should not happen...
            }
            clazz = clazz.getSuperclass();
        } while(clazz != null);
        return false;
    }","  public void test22()  throws Throwable  {
      boolean boolean0 = MethodKey.isVarArgs((Method) null);
}"
4144,"    public String debugString() {
        final StringBuilder builder = new StringBuilder(method);
        builder.append('(');
        for (int i = 0; i < params.length; i++) {
            if (i > 0) {
                builder.append("", "");
            }
            builder.append(Void.class == params[i] ? ""null"" : params[i].getName());
        }
        builder.append(')');
        return builder.toString();
    }","  public void test23()  throws Throwable  {
      Object[] objectArray0 = new Object[6];
      objectArray0[0] = (Object) "",d]}9{!M>"";
      MethodKey methodKey0 = new MethodKey("",d]}9{!M>"", objectArray0);
      String string0 = methodKey0.debugString();
}"
